"Edo","Nombre_Indicador","Fecha","Indicador","Limite_Inferior","Limite_Superior","sd","año"
"Tamaulipas","Ciudadanos no reconocidos con registro electoral",2017-01-01,2.43465,1.3395,3.52981,1.095155,2017
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2017-01-01,1.543,0.67924,2.40675,0.863755,2017
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es predio no habitado",2017-01-01,0.65453,0.13896,1.1701,0.51557,2017
"Tamaulipas","Residentes en la sección de registro",2018-01-01,86.93162,85.61587,88.24737,1.31575,2018
"Tamaulipas","Residentes en el domicilio de registro",2018-01-01,77.04915,75.51046,78.58784,1.53869,2018
"Tamaulipas","Cambio de domicilio no reportado",2018-01-01,16.61525,15.2785,17.952,1.33675,2018
"Tamaulipas","Cambio de domicilio no reportado al mismo municipio",2018-01-01,5.79393,4.91831,6.66956,0.875625,2018
"Tamaulipas","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2018-01-01,1.15164,0.74512,1.55816,0.40652,2018
"Tamaulipas","Cambio de domicilio no reportado a otro estado",2018-01-01,0.97957,0.65136,1.30778,0.32821,2018
"Tamaulipas","Cambio de domicilio no reportado a otro país",2018-01-01,1.7737,1.32635,2.22106,0.447355,2018
"Tamaulipas","Destino del cambio no especificado",2018-01-01,6.9164,5.93135,7.90145,0.98505,2018
"Tamaulipas","Fallecidos con registro electoral",2018-01-01,1.44887,1.1032,1.79454,0.34567,2018
"Tamaulipas","Reconocidos que no han vivido en el domicilio",2018-01-01,0.40506,0.19797,0.61216,0.207095,2018
"Tamaulipas","Suspendidos de sus derechos politicos",2018-01-01,0.05098,0,0.11939,0.059695,2018
"Tamaulipas","Residentes con domicilio mal ubicado",2018-01-01,0.31221,0.00394,0.62049,0.308275,2018
"Tamaulipas","Otra causa de no residencia en el domicilio de registro",2018-01-01,0.4509,0.21072,0.69107,0.240175,2018
"Tamaulipas","Causa de no residencia no especificada",2018-01-01,3.66757,2.86766,4.46748,0.79991,2018
"Tamaulipas","Error en la sección del registro electoral",2018-01-01,0.5593,0.21217,0.90643,0.34713,2018
"Tamaulipas","Domicilios no localizados de los ciudadanos con registro electoral",2018-01-01,0.69023,0.39692,0.98355,0.293315,2018
"Tamaulipas","Ciudadanos no reconocidos con registro electoral",2018-01-01,4.40042,3.52718,5.27366,0.87324,2018
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2018-01-01,2.38345,1.83148,2.93542,0.55197,2018
"Tamaulipas","Ciudadanos no reconocidos y el domicilio es predio no habitado",2018-01-01,1.37706,0.8367,1.91741,0.540355,2018
"Tlaxcala","Residentes en la sección de registro",2005-01-01,90.3671,88.05724,92.67696,2.30986,2005
"Tlaxcala","Residentes en el domicilio de registro",2005-01-01,81.6844,78.475194,84.893606,3.209206,2005
"Tlaxcala","Cambio de domicilio no reportado",2005-01-01,15.298,12.4051576,18.1908424,2.8928424,2005
"Tlaxcala","Cambio de domicilio no reportado al mismo municipio",2005-01-01,6.89271,5.0203514,8.7650686,1.8723586,2005
"Tlaxcala","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2005-01-01,1.97358,1.14255764,2.80460236,0.83102236,2005
"Tlaxcala","Cambio de domicilio no reportado a otro estado",2005-01-01,1.73199,0.6980018,2.7659782,1.0339882,2005
"Tlaxcala","Cambio de domicilio no reportado a otro país",2005-01-01,1.46019,0.6596966,2.2606834,0.8004934,2005
"Tlaxcala","Destino del cambio no especificado",2005-01-01,3.23954,1.7316336,4.7474464,1.5079064,2005
"Tlaxcala","Fallecidos con registro electoral",2005-01-01,0.60308,0.06850372,1.13765628,0.53457628,2005
"Tlaxcala","Reconocidos que no han vivido en el domicilio",2005-01-01,0.151665,0,0.41385224,0.20692612,2005
"Tlaxcala","Error en la sección del registro electoral",2005-01-01,0.818101,0.19445056,1.44175144,0.62365044,2005
"Tlaxcala","Domicilios no localizados de los ciudadanos con registro electoral",2005-01-01,0.830676,0,1.688323,0.8441615,2005
"Tlaxcala","Ciudadanos no reconocidos con registro electoral",2005-01-01,2.55592,1.37299728,3.73884272,1.18292272,2005
"Tlaxcala","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2005-01-01,1.45827,0.56126228,2.35527772,0.89700772,2005
"Tlaxcala","Ciudadanos no reconocidos y el domicilio es predio no habitado",2005-01-01,0.281431,0,0.59117372,0.29558686,2005
"Tlaxcala","Residentes en la sección de registro",2006-01-01,87.2132,84.2695348,90.1568652,2.9436652,2006
"Tlaxcala","Residentes en el domicilio de registro",2006-01-01,81.18788,77.4449464,84.9308136,3.74293359999999,2006
"Tlaxcala","Cambio de domicilio no reportado",2006-01-01,16.12037,12.9930724,19.2476676,3.1272976,2006
"Tlaxcala","Cambio de domicilio no reportado al mismo municipio",2006-01-01,6.50168,4.5924244,8.4109356,1.9092556,2006
"Tlaxcala","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2006-01-01,2.5066,1.1731728,3.8400272,1.3334272,2006
"Tlaxcala","Cambio de domicilio no reportado a otro estado",2006-01-01,1.57267,0.8846904,2.2606496,0.6879796,2006
"Tlaxcala","Cambio de domicilio no reportado a otro país",2006-01-01,3.14321,2.3151296,3.9712904,0.8280804,2006
"Tlaxcala","Destino del cambio no especificado",2006-01-01,2.39621,1.2672892,3.5251308,1.1289208,2006
"Tlaxcala","Fallecidos con registro electoral",2006-01-01,0.50853,0,1.067718,0.533859,2006
"Tlaxcala","Reconocidos que no han vivido en el domicilio",2006-01-01,0.41083,0,0.949732,0.474866,2006
"Tlaxcala","Error en la sección del registro electoral",2006-01-01,0.6815,0,1.5131672,0.7565836,2006
"Tlaxcala","Domicilios no localizados de los ciudadanos con registro electoral",2006-01-01,2.16617,0.4948976,3.8374424,1.6712724,2006
"Tlaxcala","Ciudadanos no reconocidos con registro electoral",2006-01-01,3.04274,1.2552592,4.8302208,1.7874808,2006
"Tlaxcala","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2006-01-01,1.01688,0.2198852,1.8138748,0.7969948,2006
"Tlaxcala","Ciudadanos no reconocidos y el domicilio es predio no habitado",2006-01-01,0.23359,0.0507024,0.4164776,0.1828876,2006
"Tlaxcala","Residentes en la sección de registro",2008-01-01,90.81495,88.5190648,93.1108352,2.2958852,2008
"Tlaxcala","Residentes en el domicilio de registro",2008-01-01,85.6679,82.6931296,88.6426704,2.9747704,2008
"Tlaxcala","Cambio de domicilio no reportado",2008-01-01,12.22782,9.3779996,15.0776404,2.8498204,2008
"Tlaxcala","Cambio de domicilio no reportado al mismo municipio",2008-01-01,4.72753,2.8999672,6.5550928,1.8275628,2008
"Tlaxcala","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2008-01-01,3.22773,1.654242,4.801218,1.573488,2008
"Tlaxcala","Cambio de domicilio no reportado a otro estado",2008-01-01,1.7543,0.4879636,3.0206364,1.2663364,2008
"Tlaxcala","Cambio de domicilio no reportado a otro país",2008-01-01,1.06681,0.3357692,1.7978508,0.7310408,2008
"Tlaxcala","Destino del cambio no especificado",2008-01-01,1.45144,0.7038372,2.1990428,0.7476028,2008
"Tlaxcala","Fallecidos con registro electoral",2008-01-01,0.10393,0,0.2479508,0.1239754,2008
"Tlaxcala","Reconocidos que no han vivido en el domicilio",2008-01-01,0.15069,0,0.44616,0.22308,2008
"Tlaxcala","Error en la sección del registro electoral",2008-01-01,0.26373,0,0.6043976,0.3021988,2008
"Tlaxcala","Domicilios no localizados de los ciudadanos con registro electoral",2008-01-01,0.21012,0,0.4706824,0.2353412,2008
"Tlaxcala","Ciudadanos no reconocidos con registro electoral",2008-01-01,1.53609,0.420654,2.651526,1.115436,2008
"Tlaxcala","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2008-01-01,0.28522,0,0.6332964,0.3166482,2008
"Tlaxcala","Ciudadanos no reconocidos y el domicilio es predio no habitado",2008-01-01,1.04302,0,2.2031832,1.1015916,2008
"Tlaxcala","Residentes en la sección de registro",2009-01-01,87.22958,83.94462,90.51454,3.28496,2009
"Tlaxcala","Residentes en el domicilio de registro",2009-01-01,68.23024,65.1232088,71.3372712,3.1070312,2009
"Tlaxcala","Cambio de domicilio no reportado",2009-01-01,14.94284,11.8404148,18.0452652,3.1024252,2009
"Tlaxcala","Cambio de domicilio no reportado al mismo municipio",2009-01-01,4.84973,2.971266,6.728194,1.878464,2009
"Tlaxcala","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2009-01-01,2.96644,1.2966964,4.6361836,1.6697436,2009
"Tlaxcala","Cambio de domicilio no reportado a otro estado",2009-01-01,2.06666,1.0262332,3.1070868,1.0404268,2009
"Tlaxcala","Cambio de domicilio no reportado a otro país",2009-01-01,2.34172,1.1284604,3.5549796,1.2132596,2009
"Tlaxcala","Destino del cambio no especificado",2009-01-01,2.7183,1.1189988,4.3176012,1.5993012,2009
"Tlaxcala","Fallecidos con registro electoral",2009-01-01,0.62,0.0114984,1.2285016,0.6085016,2009
"Tlaxcala","Reconocidos que no han vivido en el domicilio",2009-01-01,0.32847,0,0.7258796,0.3629398,2009
"Tlaxcala","Suspendidos de sus derechos politicos",2009-01-01,0,0,0,0,2009
"Tlaxcala","Error en la sección del registro electoral",2009-01-01,1.93618,0.8265064,3.0458536,1.1096736,2009
"Tlaxcala","Domicilios no localizados de los ciudadanos con registro electoral",2009-01-01,0.35272,0,0.7071076,0.3535538,2009
"Tlaxcala","Ciudadanos no reconocidos con registro electoral",2009-01-01,1.03494,0.3441968,1.7256832,0.6907432,2009
"Tlaxcala","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2009-01-01,0.73612,0.11578,1.35646,0.62034,2009
"Tlaxcala","Ciudadanos no reconocidos y el domicilio es predio no habitado",2009-01-01,0,0,0,0,2009
"Tlaxcala","Residentes en la sección de registro",2011-01-01,87.57819,84.9881872,90.1681928,2.5900028,2011
"Tlaxcala","Residentes en el domicilio de registro",2011-01-01,82.13435,79.1957416,85.0729584,2.9386084,2011
"Tlaxcala","Cambio de domicilio no reportado",2011-01-01,14.76961,11.8192024,17.7200176,2.9504076,2011
"Tlaxcala","Cambio de domicilio no reportado al mismo municipio",2011-01-01,6.43125,4.2301896,8.6323104,2.2010604,2011
"Tlaxcala","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2011-01-01,2.38651,0.9232916,3.8497284,1.4632184,2011
"Tlaxcala","Cambio de domicilio no reportado a otro estado",2011-01-01,1.68595,0.6863108,2.6855892,0.9996392,2011
"Tlaxcala","Cambio de domicilio no reportado a otro país",2011-01-01,2.02844,0.9399932,3.1168868,1.0884468,2011
"Tlaxcala","Destino del cambio no especificado",2011-01-01,2.23746,0.825182,3.649738,1.412278,2011
"Tlaxcala","Fallecidos con registro electoral",2011-01-01,0.31256,0,0.72073,0.360365,2011
"Tlaxcala","Reconocidos que no han vivido en el domicilio",2011-01-01,0.53934,0,1.1192452,0.5596226,2011
"Tlaxcala","Suspendidos de sus derechos politicos",2011-01-01,0,0,0,0,2011
"Tlaxcala","Residentes con domicilio mal ubicado",2011-01-01,0.80848,0.1533892,1.4635708,0.6550908,2011
"Tlaxcala","Otra causa de no residencia en el domicilio de registro",2011-01-01,0,0,0,0,2011
"Tlaxcala","Causa de no residencia no especificada",2011-01-01,1.43566,0.504366,2.366954,0.931294,2011
"Tlaxcala","Error en la sección del registro electoral",2011-01-01,0.91034,0.1705968,1.6500832,0.7397432,2011
"Tlaxcala","Domicilios no localizados de los ciudadanos con registro electoral",2011-01-01,1.02748,0.369312,1.685648,0.658168,2011
"Tlaxcala","Ciudadanos no reconocidos con registro electoral",2011-01-01,1.97288,1.0381364,2.9076236,0.9347436,2011
"Tlaxcala","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2011-01-01,1.31432,0.4595248,2.1691152,0.8547952,2011
"Tlaxcala","Ciudadanos no reconocidos y el domicilio es predio no habitado",2011-01-01,0,0,0,0,2011
"Tlaxcala","Residentes en la sección de registro",2012-01-01,87.32195,84.55865,90.08525,2.7633,2012
"Tlaxcala","Residentes en el domicilio de registro",2012-01-01,84.28954,81.80307,86.77601,2.48647,2012
"Tlaxcala","Cambio de domicilio no reportado",2012-01-01,13.6132,11.49298,15.73343,2.120225,2012
"Tlaxcala","Cambio de domicilio no reportado al mismo municipio",2012-01-01,6.06695,4.22446,7.90944,1.84249,2012
"Tlaxcala","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2012-01-01,2.57297,1.37508,3.77086,1.19789,2012
"Tlaxcala","Cambio de domicilio no reportado a otro estado",2012-01-01,2.18868,1.05763,3.31973,1.13105,2012
"Tlaxcala","Cambio de domicilio no reportado a otro país",2012-01-01,1.91254,1.01555,2.80954,0.896995,2012
"Tlaxcala","Destino del cambio no especificado",2012-01-01,0.87206,0.2236,1.52052,0.64846,2012
"Tlaxcala","Fallecidos con registro electoral",2012-01-01,0.37764,0,0.85333,0.426665,2012
"Tlaxcala","Reconocidos que no han vivido en el domicilio",2012-01-01,0.21578,0,0.55282,0.27641,2012
"Tlaxcala","Suspendidos de sus derechos politicos",2012-01-01,0,0,0,0,2012
"Tlaxcala","Residentes con domicilio mal ubicado",2012-01-01,0.92138,0,1.9254,0.9627,2012
"Tlaxcala","Otra causa de no residencia en el domicilio de registro",2012-01-01,0,0,0,0,2012
"Tlaxcala","Causa de no residencia no especificada",2012-01-01,0.58246,0.05849,1.10643,0.52397,2012
"Tlaxcala","Error en la sección del registro electoral",2012-01-01,1.34007,0.14598,2.53415,1.194085,2012
"Tlaxcala","Domicilios no localizados de los ciudadanos con registro electoral",2012-01-01,1.11569,0.46893,1.76245,0.64676,2012
"Tlaxcala","Ciudadanos no reconocidos con registro electoral",2012-01-01,1.5436,0.56497,2.52222,0.978625,2012
"Tlaxcala","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2012-01-01,0.46582,0,1.00641,0.503205,2012
"Tlaxcala","Ciudadanos no reconocidos y el domicilio es predio no habitado",2012-01-01,0.11664,0,0.34549,0.172745,2012
"Tlaxcala","Residentes en la sección de registro",2014-01-01,90.47247,87.98486,92.96009,2.487615,2014
"Tlaxcala","Residentes en el domicilio de registro",2014-01-01,87.07504,84.3401,89.80998,2.73493999999999,2014
"Tlaxcala","Cambio de domicilio no reportado",2014-01-01,9.47477,6.60355,12.34599,2.87122,2014
"Tlaxcala","Cambio de domicilio no reportado al mismo municipio",2014-01-01,3.79504,1.92095,5.66913,1.87409,2014
"Tlaxcala","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2014-01-01,1.78532,0.722,2.84864,1.06332,2014
"Tlaxcala","Cambio de domicilio no reportado a otro estado",2014-01-01,0.90395,0.29751,1.51038,0.606435,2014
"Tlaxcala","Cambio de domicilio no reportado a otro país",2014-01-01,0.74577,0.21872,1.27282,0.52705,2014
"Tlaxcala","Destino del cambio no especificado",2014-01-01,2.24469,0.91221,3.57717,1.33248,2014
"Tlaxcala","Fallecidos con registro electoral",2014-01-01,0.26946,0,0.58985,0.294925,2014
"Tlaxcala","Reconocidos que no han vivido en el domicilio",2014-01-01,0,0,0,0,2014
"Tlaxcala","Suspendidos de sus derechos politicos",2014-01-01,0,0,0,0,2014
"Tlaxcala","Residentes con domicilio mal ubicado",2014-01-01,2.52514,1.17204,3.87824,1.3531,2014
"Tlaxcala","Otra causa de no residencia en el domicilio de registro",2014-01-01,0.02408,0,0.07137,0.035685,2014
"Tlaxcala","Causa de no residencia no especificada",2014-01-01,0.63151,0.30953,0.95348,0.321975,2014
"Tlaxcala","Error en la sección del registro electoral",2014-01-01,3.1436,1.67236,4.61484,1.47124,2014
"Tlaxcala","Domicilios no localizados de los ciudadanos con registro electoral",2014-01-01,4.03164,2.02936,6.03392,2.00228,2014
"Tlaxcala","Ciudadanos no reconocidos con registro electoral",2014-01-01,2.93157,1.754,4.10914,1.17757,2014
"Tlaxcala","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2014-01-01,0.28597,0,0.60264,0.30132,2014
"Tlaxcala","Ciudadanos no reconocidos y el domicilio es predio no habitado",2014-01-01,0.34453,0.29237,0.39668,0.052155,2014
"Tlaxcala","Residentes en la sección de registro",2015-01-01,90.47247,87.98486,92.96009,2.487615,2015
"Tlaxcala","Residentes en el domicilio de registro",2015-01-01,87.07504,84.3401,89.80998,2.73493999999999,2015
"Tlaxcala","Cambio de domicilio no reportado",2015-01-01,9.47477,6.60355,12.34599,2.87122,2015
"Tlaxcala","Cambio de domicilio no reportado al mismo municipio",2015-01-01,3.79504,1.92095,5.66913,1.87409,2015
"Tlaxcala","Cambio de domicilio no reportado a otro municipio dentro del mismo estado",2015-01-01,1.78532,0.722,2.84864,1.06332,2015
"Tlaxcala","Cambio de domicilio no reportado a otro estado",2015-01-01,0.90395,0.29751,1.51038,0.606435,2015
"Tlaxcala","Cambio de domicilio no reportado a otro país",2015-01-01,0.74577,0.21872,1.27282,0.52705,2015
"Tlaxcala","Destino del cambio no especificado",2015-01-01,2.24469,0.91221,3.57717,1.33248,2015
"Tlaxcala","Fallecidos con registro electoral",2015-01-01,0.26946,0,0.58985,0.294925,2015
"Tlaxcala","Reconocidos que no han vivido en el domicilio",2015-01-01,0,0,0,0,2015
"Tlaxcala","Suspendidos de sus derechos politicos",2015-01-01,0,0,0,0,2015
"Tlaxcala","Residentes con domicilio mal ubicado",2015-01-01,2.52514,1.17204,3.87824,1.3531,2015
"Tlaxcala","Otra causa de no residencia en el domicilio de registro",2015-01-01,0.02408,0,0.07137,0.035685,2015
"Tlaxcala","Causa de no residencia no especificada",2015-01-01,0.63151,0.30953,0.95348,0.321975,2015
"Tlaxcala","Error en la sección del registro electoral",2015-01-01,3.1436,1.67236,4.61484,1.47124,2015
"Tlaxcala","Domicilios no localizados de los ciudadanos con registro electoral",2015-01-01,4.03164,2.02936,6.03392,2.00228,2015
"Tlaxcala","Ciudadanos no reconocidos con registro electoral",2015-01-01,2.93157,1.754,4.10914,1.17757,2015
"Tlaxcala","Ciudadanos no reconocidos y el domicilio es vivienda habitada",2015-01-01,0.28597,0,0.60264,0.30132,2015
"Tlaxcala","Ciudadanos no reconocidos y el domicilio es predio no habitado",2015-01-01,0.34453,0.29237,0.39668,0.052155,2015
"Tlaxcala","Residentes en la sección de registro",2017-01-01,91.9258,90.17296,93.67864,1.75284,2017
